Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
0.9881749325576151,0.0034725242120892223,0.820723495687608,0.9414398992355284,1.2697695884454367,1.0026773856087272,0.025774124887839523,-0.002962898284338345,0.03486317726262613,0.0,0,Treino
0.9881749325576151,-0.025163908331441134,0.820723495687608,0.9414398992355284,1.2720207120682876,1.022372902414627,0.013524035365473298,-0.006437499336793652,0.2156518779232035,0.0,0,Treino
0.9683675637651732,-0.025163908331441134,0.820723495687608,0.9038031431089244,1.2720207120682876,1.0026773856087305,0.03508790283136177,-0.01830816512544667,0.16199756496167841,0.0,0,Treino
0.9485601949727314,-0.025163908331441134,0.820723495687608,0.8661663869823206,1.2720207120682876,0.9829818688028341,0.045898606709259555,-0.02319957620102228,0.05763366473766752,0.0,0,Treino
0.9485601949727314,0.0034725242120892223,0.820723495687608,0.8661663869823206,1.2810252065596894,1.0617639360264197,0.031041771275475808,-0.05994325042780605,0.11083088101085532,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.2720207120682876,-0.0608805219096987,0.02054317290964779,-0.06745880479442219,-0.007106335846436088,0.0,0,Treino
-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.2720207120682876,0.037597062119786716,0.001981334216705621,-0.0563805760086399,-0.15392210460326175,0.0,0,Treino
-0.0021935070645008104,0.0034725242120892223,0.820723495687608,-0.9403979070947032,1.2697695884454367,0.017901545313886835,-0.01246994246598023,-0.0227441834088261,-0.09252317759935716,0.0,0,Treino
-0.0021935070645008104,0.0034725242120892223,0.41019126103539366,-0.9403979070947032,1.2697695884454367,0.017901545313886835,-0.036236666400847724,-0.017871487029241677,-0.04186718712158411,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.06634185276762464,-0.01829853721468711,-0.0993211877811907,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.10300207490471713,0.006337287093573844,-0.11152596511520756,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.13789143731315687,0.03183847416058026,0.01770314864080702,0.0,0,Treino
0.9881749325576151,0.0034725242120892223,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.14559327411911505,0.03927332956785851,-0.06780093370586159,0.0,0,Treino
0.9881749325576151,0.0034725242120892223,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.15606658130972806,0.028765779582580184,-0.037683819243345844,0.0,0,Treino
0.9881749325576151,0.0034725242120892223,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.1841929417217026,0.02307137471729914,-0.12002020379286493,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.20967664807308453,0.03572605067142973,-0.03822062004340664,0.0,0,Treino
0.9881749325576151,0.003472524212089262,0.820723495687608,0.0005209960704125774,1.3800746459651119,0.9829818688028306,-0.21995918476929016,0.040570164992472346,-0.10021371957534021,0.0,0,Treino
0.9881749325576151,0.032108956755619575,0.820723495687608,0.0005209960704125774,1.3800746459651119,0.9829818688028306,-0.23174480408831383,0.018006846567411933,-0.1658175960867996,0.0,0,Treino
0.9881749325576151,0.003472524212089262,0.820723495687608,0.0005209960704125774,1.3800746459651119,0.9632863519969307,-0.23242562969660846,-0.001244823291321351,-0.23263632016770333,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,0.9829818688028271,-0.25007672006391285,-0.021883822762892774,-0.1811499246343536,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,0.9829818688028271,-0.24920666432922528,-0.04676449251184557,-0.13199902947732484,0.0,0,Treino
0.9881749325576151,0.0034725242120892223,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.25578701150367383,-0.07027412092645714,-0.24328056305132167,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,0.9829818688028271,-0.2452120624870422,-0.10588979959059813,-0.21979402043587315,0.0,0,Treino
0.9881749325576151,0.0034725242120892223,0.820723495687608,0.01933937413371449,1.3823257695879623,0.9829818688028271,-0.24464846855871378,-0.14384012738004381,-0.23626462790486838,0.0,0,Treino
