DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag3,WTI_Retorno_63d_lag3,BTC_Retorno_63d_lag2,BTC_Volatilidade_21d_lag3,Target_Real,Target_Previsto,Split
1.441793026040194,-0.382743428363651,0.0371128892991527,0.0024156097597914476,0.42749003270280195,1.1637326070299954,0.03770925344045438,-0.22751040256054492,-0.04644453667426826,1.1488024672751784,-0.3259584198392837,0.11320861262862798,0.7038746228982113,-0.49748403596631685,-1.0205046042823769,0.0,0,Treino
1.4392073009002306,-0.38500203919981496,0.0371128892991527,-0.026151945661742258,0.42749003270280195,1.1637326070299954,0.03770925344045438,-0.19975775408312949,-0.031482601510659444,1.3992529733506802,-0.29810680965188424,-0.00028595811773856765,0.7290563297715549,-0.7408254572042868,-0.9984437221875471,0.0,0,Treino
1.4366215757602672,-0.3872606500359789,0.9870799504609289,-0.14042216734787716,0.821466070166246,1.28307816014629,0.962729080745835,-0.18310473177623762,-0.03340700674605091,1.4032728162084098,-0.2485306442280271,0.03913437642767903,0.7614130020268558,-0.7112562022236675,-1.006136871436939,0.0,0,Treino
1.4340358506203037,-0.3895192608721429,0.9870799504609289,0.14525338686746006,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.15860017551947272,-0.03500231829957354,0.9261180090923516,-0.22852470900254734,-0.09705526681709711,0.6570462394383659,-0.5411304175716226,-0.9990780403725467,0.0,0,Treino
1.4262786752004133,-0.39629509338063473,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.14665674712557542,-0.03741887389036096,0.7421625519385019,-0.20075558777403513,-0.2309591660958517,0.9690322895451214,-0.46886534215791337,-1.000375415637872,0.0,0,Treino
1.4236929500604498,-0.3985537042167987,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.12745897280789445,-0.04913323350601751,0.5252715880579155,-0.18409268096578857,-0.4504420140542716,1.048172596062675,-0.4473107390361804,-0.8749885746388301,0.0,0,Treino
1.4211072249204864,-0.4008123150529626,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.1110545349658104,-0.06873030774211869,0.9129167274390416,-0.15957357988256202,-0.24648219204305158,0.6268158887417368,-0.48138866069532205,-0.8738400864064869,0.0,0,Treino
1.4185214997805227,-0.4030709258891266,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.10794540730082425,-0.09026178808338212,0.4917398154062477,-0.14762306239504774,-0.3116574958675214,0.4875147531920241,-0.4253094080857079,-0.8531381467124389,0.0,0,Treino
1.4159357746405592,-0.40532953672529054,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.09385261581801897,-0.10514691032624515,0.36796929229703856,-0.12841389312318052,-0.6325576482485687,0.29994163961445924,-0.4662847883025861,-0.8572340475429582,0.0,0,Treino
1.4081785992206688,-0.4121053692337824,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.08921006086764029,-0.11914529157012577,0.2830363954420486,-0.11199971832854308,-0.6309583504629455,0.7440573033541951,-0.34004372638925573,-0.8310436637674851,0.0,0,Treino
