DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,WTI_Retorno_63d_lag3,Target_Real,Target_Previsto,Split
1.2168349388633708,-0.5792425711099147,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.48381069107935476,-0.20062989333547177,-0.22204532736020136,-0.9701792934974733,-0.43914561045098316,-0.3252023681722791,-0.5477987581128573,0.0,0,Treino
1.2090777634434804,-0.5860184036184066,-0.0021643483276650374,-0.002469071582587093,-0.026151945661742258,0.8132582360524244,1.3821574872617042,-0.0016532924023232344,-0.494779231619631,-0.25281677836454736,-0.23252728520021293,-1.024370629483476,-0.448916814880038,-0.30579479993794484,-0.6800151078778891,0.0,0,Treino
1.206492038303517,-0.5882770144545706,-0.0021643483276650374,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,-0.0016532924023232344,-0.4878415360866114,-0.28450196644512543,-0.2477121480490989,-1.0253047069327201,-0.4678886523242754,-0.34563758481225904,-0.8172530875352471,0.0,0,Treino
1.2039063131635535,-0.5905356252907344,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,0.018027980519067323,-0.48499600572442814,-0.31354336314576514,-0.2660920060436026,-1.0880463785487504,-0.48497712612680255,-0.5782686889794572,-0.8051710811560135,0.0,0,Treino
1.20132058802359,-0.5927942361268984,0.2633732169066193,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,0.8840039890602692,-0.4935070870431081,-0.34335167094510166,-0.287192430931169,-1.144642801321004,-0.49595217710997247,-0.5391776639487825,-0.8454475216319378,0.0,0,Treino
1.1987348628836265,-0.5950528469630624,-0.3208094266088063,0.9870799504609289,-0.19755727819094462,0.821466070166246,1.5082584490449589,1.1004979911955723,-0.5055561019127632,-0.37962266092486685,-0.3118561306048498,-1.202361845205531,-0.4890103636662413,-0.629723772256575,-0.8106758337755023,0.0,0,Treino
1.1909776874637361,-0.6018286794715543,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5231533176742698,-0.4452097791708229,-0.34566137222726817,-1.3856951508087862,-0.4861631443224786,-0.6551086060444247,-0.8404900799102183,0.0,0,Treino
1.1883919623237726,-0.6040872903077182,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5519047614382917,-0.5459708472227282,-0.3943277942885445,-1.407718458447057,-0.49467927744442125,-0.7085913156039308,-0.9121003076096957,0.0,0,Treino
1.185806237183809,-0.6063459011438821,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5632897910395599,-0.6103048096600281,-0.44706630022082894,-1.4469326732219,-0.5067354440789759,-0.9190577792193472,-0.975770871886281,0.0,0,Treino
1.1832205120438455,-0.6086045119800461,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5487402338229403,-0.6523784542445623,-0.49828565126636126,-1.338697792788521,-0.5243431047732318,-1.168810440263445,-1.0881317133227442,0.0,0,Treino
1.180634786903882,-0.61086312281621,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5563499677558531,-0.6745943199519938,-0.5440284151396672,-1.3940351235175337,-0.5531116141288015,-0.9861373183073956,-1.1225226444714362,0.0,0,Treino
