DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.2232434234375675,-0.5699141994436155,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3800746459651119,0.017901545313886835,-0.4518087831874396,-0.2978123854599886,-0.47037776175606943,-0.10986491967472767,0.0,0,Treino
1.2206598649359248,-0.5721741945343767,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4382844657444251,-0.25774052593933705,-0.4708510794222336,-0.015201852627105864,0.0,0,Treino
1.218076306434282,-0.5744341896251379,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4480571360146081,-0.23479138283899137,-0.4728815191478264,0.06844529066834744,0.0,0,Treino
1.2154927479326392,-0.5766941847158991,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4670314359599062,-0.2238768359952079,-0.4530898618095344,-0.1153972085778096,0.0,0,Treino
1.2129091894309965,-0.5789541798066602,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4841225237374955,-0.22297924776845104,-0.43955687614409955,-0.3262709439142417,0.0,0,Treino
1.205158513926068,-0.5857341650789436,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.8125128509945639,1.3800746459651119,-0.0017939714920095493,-0.4950989392484457,-0.2334810843180121,-0.449335810070833,-0.30684349957502005,0.0,0,Treino
1.2025749554244252,-0.5879941601697047,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,1.3800746459651119,-0.0017939714920095493,-0.48815611499040784,-0.24869467204687673,-0.4683222713287364,-0.34672536303915663,0.0,0,Treino
1.1999913969227824,-0.590254155260466,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,1.3800746459651119,0.017901545313886835,-0.48530842881076675,-0.2671093190601892,-0.48542431340038794,-0.5795891859185119,0.0,0,Treino
1.1974078384211395,-0.5925141503512271,0.26524427627729047,0.9881749325576151,0.11801825438621055,0.820723495687608,1.4926308271076376,0.8845042847733452,-0.4938256104723863,-0.28824971821655526,-0.49640776409159243,-0.5404602628630591,0.0,0,Treino
1.1948242799194968,-0.5947741454419883,-0.32059626989255247,0.9881749325576151,-0.19698250359262312,0.820723495687608,1.5061375688447407,1.1011549696382126,-0.5058835351329716,-0.3129601067035957,-0.4894604899272914,-0.6310975459246607,0.0,0,Treino
1.1870736044145684,-0.6015541307142717,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5234935276436509,-0.34682932196240923,-0.4866109785629567,-0.6565078236316951,0.0,0,Treino
1.1844900459129255,-0.6038141258050329,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5522660042805009,-0.3955878373481388,-0.49513361919323395,-0.7100424253266364,0.0,0,Treino
1.1819064874112828,-0.606074120895794,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5636593105082264,-0.44842608816251195,-0.5071992722122615,-0.9207189634589646,0.0,0,Treino
1.1793229289096399,-0.6083341159865552,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5490990842137419,-0.49974232804037383,-0.524820551601746,-1.1707236426633327,0.0,0,Treino
1.1767393704079971,-0.6105941110773163,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5567143889767464,-0.5455715791206287,-0.5536114695557365,-0.9878670147023006,0.0,0,Treino
1.1689886949030688,-0.6173740963495997,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.567316156237332,-0.572273119210389,-0.5650120781639999,-1.0989951064349197,0.0,0,Treino
