Date,Close,High,Low,Open,Volume,Retorno_Diario,Ticker,DiasParaEleicaoBR,DiasParaEleicaoUSA,Alvo
2015-02-12,28.09357261657715,28.32017046811168,27.895855847141654,28.004710747247906,297898000,0.01265188963981001,AAPL,1354,635,1.0
2015-02-13,28.231311798095703,28.275741890345774,27.913631723299513,28.275741890345774,217088800,0.0049028716781032156,AAPL,1353,634,1.0
2015-02-17,28.397933959960938,28.63119623716081,28.19577309373441,28.322400751240114,252609600,0.0059020339917919,AAPL,1349,630,1.0
2015-02-18,28.595645904541016,28.608974594134033,28.313509545559175,28.353497309237724,179566800,0.006962194674402733,AAPL,1348,629,1.0
2015-02-19,28.535663604736328,28.664513254672688,28.50900622536984,28.54232794957795,149449600,-0.0020976025512737806,AAPL,1347,628,1.0
2015-02-20,28.768924713134766,28.768924713134766,28.446802295850947,28.573428232665083,195793600,0.00817437125799736,AAPL,1346,627,1.0
2015-02-23,29.54646110534668,29.54646110534668,28.804468083621224,28.884443602656212,283896400,0.02702695356065643,AAPL,1343,624,1.0
2015-02-24,29.36208152770996,29.679763377916654,29.139927620359686,29.533140985513565,276912400,-0.006240326954193298,AAPL,1342,623,1.0
2015-02-25,28.611186981201172,29.235442019083592,28.469008681957035,29.226553968619438,298846800,-0.02557361424802751,AAPL,1341,622,1.0
2015-02-26,28.97330093383789,29.073269475348223,28.126895418026365,28.611189120800027,365150000,0.012656376433268779,AAPL,1340,621,1.0
2015-02-27,28.53789520263672,29.00664012828378,28.489021067086796,28.88001076168626,248059200,-0.015027826211291728,AAPL,1339,620,1.0
2015-03-02,28.677837371826172,28.942200974389138,28.502337335981014,28.713382798513294,192386800,0.004903731273654843,AAPL,1336,617,1.0
2015-03-03,28.73782730102539,28.773372736921615,28.455690912023037,28.64896710108417,151265200,0.002091856802917569,AAPL,1335,616,1.0
2015-03-04,28.555654525756836,28.78225240299768,28.506783797135036,28.680063529790168,126665200,-0.0063391283328525505,AAPL,1334,615,1.0
2015-03-05,28.08246612548828,28.60230526787316,27.93806579874831,28.564539524004008,226068400,-0.016570742577157294,AAPL,1333,614,1.0
2015-03-06,28.124685287475586,28.740050885995174,28.04915376996121,28.524561317357314,291368400,0.0015033993737816331,AAPL,1332,613,1.0
2015-03-09,28.244646072387695,28.784481799889047,27.782565564049722,28.42681219847674,354114000,0.0042653200804181335,AAPL,1329,610,1.0
2015-03-10,27.66037940979004,28.26241620675902,27.502650362161962,28.08247211064381,275426400,-0.0206859261433211,AAPL,1328,609,1.0
2015-03-11,27.156084060668945,27.71813298675404,27.12720467255403,27.71369065585145,275756000,-0.018231685894467664,AAPL,1327,608,1.0
2015-03-12,27.647045135498047,27.747015381976055,27.020571364853275,27.171636046173965,193450800,0.01807922945488949,AAPL,1326,607,1.0
2015-03-13,27.45600128173828,27.858101016618875,27.231627050037343,27.635947103719044,207309200,-0.006910100259302943,AAPL,1325,606,1.0
2015-03-16,27.75812339782715,27.75812339782715,27.296044669322946,27.520418841684812,143497200,0.011003864437091782,AAPL,1322,603,1.0
2015-03-17,28.22242546081543,28.284628267969687,27.913631743228663,27.96917020603059,204092400,0.01672670937923071,AAPL,1321,602,1.0
2015-03-18,28.540111541748047,28.693398273706446,28.073588695017833,28.213545040566977,261083600,0.011256512356590198,AAPL,1320,601,1.0
2015-03-19,28.324615478515625,28.713384710573685,28.302400432806465,28.602307787128524,183238000,-0.0075506384380171765,AAPL,1319,600,1.0
2015-03-20,27.96916961669922,28.524552538116783,27.804776244841232,28.491230817057243,274780400,-0.012549009256136778,AAPL,1318,599,1.0
2015-03-23,28.260194778442383,28.40237312558268,28.106908059378792,28.240201742859963,150838800,0.010405212801505748,AAPL,1315,596,1.0
2015-03-24,28.144678115844727,28.444583846778304,28.11579702412687,28.264641425158008,131369200,-0.004087610276691245,AAPL,1314,595,1.0
2015-03-25,27.409347534179688,28.173557491497697,27.409347534179688,28.111354670767113,206620800,-0.026126807300420607,AAPL,1313,594,1.0
