horizonte_dias,alvo_retorno,total_venda,total_neutro,total_compra,EV_Compra,EV_Venda,accuracy,venda_precision,venda_recall,venda_f1,neutro_precision,neutro_recall,neutro_f1,compra_precision,compra_recall,compra_f1,macro_avg_f1,weighted_avg_f1
360,0.15,6384,326,14700,0.03835812356979406,0.026470588235294128,0.6213942307692307,0.5882352941176471,0.24268823895457373,0.3436123348017621,0.0,0.0,0.0,0.6278604118993135,0.8940936863543788,0.7376911443454881,0.3604344930490834,0.5680809570660108
360,0.2,5759,1066,14585,0.0613700344072568,-0.0194607268464244,0.6004807692307692,0.451348182883939,0.2963818321785989,0.35780669144981414,0.21818181818181817,0.05783132530120482,0.09142857142857143,0.653425086018142,0.8540474243663123,0.7403863193336877,0.3965405274040244,0.5561823765447995
360,0.25,5036,2272,14102,0.0833911836167997,-0.07405566600397616,0.5502403846153846,0.3518886679920477,0.1671388101983003,0.2266325224071703,0.24613402061855671,0.2567204301075269,0.2513157894736842,0.6667823672335994,0.8150190920661858,0.7334860633829706,0.403811458421275,0.5182234230748259
360,0.3,3888,3827,13695,0.07685950413223142,-0.2252225519287834,0.5322115384615385,0.12462908011869436,0.06,0.08100289296046287,0.4076923076923077,0.3402889245585875,0.37095363079615046,0.628099173553719,0.7895212285456188,0.6996197718631179,0.3838587652065771,0.49708375575703617
360,0.4,1935,7099,12376,0.003528114663726545,-0.22499999999999998,0.5134615384615384,0.21875,0.024054982817869417,0.043343653250773995,0.5246326707000865,0.6036797613127797,0.5613872832369943,0.5044101433296582,0.492465016146394,0.49836601307189543,0.36769898318655453,0.4970016543204693
360,0.5,993,10029,10388,0.03441295546558709,-0.4565217391304348,0.6026442307692308,0.043478260869565216,0.0078125,0.013245033112582781,0.6213191990577149,0.8552898256992298,0.7197680368412076,0.5344129554655871,0.25303514376996805,0.3434518647007806,0.35882164488485696,0.5564579998515363
720,0.03,7264,0,10546,0.0007161803713527891,-0.005768488745980705,0.4630813953488372,0.40385852090032154,0.40568475452196384,0.40476957782790846,0.0,0.0,0.0,0.5119363395225465,0.5100422832980972,0.5109875562615833,0.3052523780298306,0.4631894659664296
720,0.05,6815,0,10995,0.006787762906309745,-0.013907284768211927,0.5497093023255814,0.3609271523178808,0.07440273037542662,0.12337294850028296,0.0,0.0,0.0,0.5678776290630975,0.9022784810126582,0.6970467435947585,0.27347323069834717,0.4527350837652799
720,0.07,6406,0,11404,0.013946102021174214,-0.028823529411764706,0.5709302325581396,0.29411764705882354,0.07073715562174236,0.11404561824729892,0.0,0.0,0.0,0.5996150144369586,0.8912732474964234,0.716915995397008,0.27698720454810233,0.4815511940853629
720,0.1,6078,0,11732,0.02598622417031935,-0.05365853658536586,0.601453488372093,0.23170731707317074,0.04600484261501211,0.07676767676767676,0.0,0.0,0.0,0.6299311208515967,0.9141299409359382,0.7458758109360519,0.2742144959012429,0.5048801777283145
