DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,Target_Real,Target_Previsto,Split
1.1832205120438455,-0.6086045119800461,-1.3221660245766012,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.6523992115003421,-0.49829519226453567,-0.5243435410566931,0.0,0,Treino
1.180634786903882,-0.61086312281621,-1.3078971977445182,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.6746167789571589,-0.5440410300792269,-0.5531119905262076,0.0,0,Treino
1.1728776114839916,-0.6176389553247019,-1.2709449155679335,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.6282783744227934,-0.5706939680279408,-0.5645038659339118,0.0,0,Treino
1.1702918863440281,-0.6198975661608659,-1.2585054140575889,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.673141562195213,-0.6016434847503778,-0.549945650456106,0.0,0,Treino
1.1677061612040647,-0.6221561769970299,-1.2014305533418848,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6784789865132665,-0.6275484530264895,-0.5575598422431196,0.0,0,Treino
1.1651204360641012,-0.6244147878331937,-1.2288704331679567,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6782596121021052,-0.6482253522152261,-0.5681598935675786,0.0,0,Treino
1.1625347109241377,-0.6266733986693577,-1.2391143870021137,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,1.002091626588616,-0.6612300246005328,-0.6611125019121797,-0.6053224647732994,0.0,0,Treino
1.1547775355042473,-0.6334492311778496,-1.2182602569793501,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6258252996768514,-0.6638247415570484,-0.6453487598947417,0.0,0,Treino
1.1521918103642836,-0.6357078420140135,-1.2237482329445646,-0.0021643483276651844,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.9824103536672255,-0.602175616204897,-0.6609195609285174,-0.697842516992522,0.0,0,Treino
1.1496060852243202,-0.6379664528501775,-1.1835030758663259,0.050943164719191726,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,-0.5994961502979159,-0.6580204313358549,-0.7572220182245438,0.0,0,Treino
1.1470203600843567,-0.6402250636863414,-1.0924025855212416,0.050943164719191726,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6253194562888374,-0.6612425364463703,-0.8314031118594745,0.0,0,Treino
1.1444346349443932,-0.6424836745225053,-1.068255580596824,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.7358904110791658,-0.6875475798596175,-0.9015526382158134,2.0,2,Treino
1.1366774595245028,-0.6492595070309972,-1.0909390359413258,0.050943164719191726,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,-0.8527648216709628,-0.7336716289687509,-0.9391289232059814,2.0,2,Treino
1.1340917343845394,-0.6515181178671612,-1.1465507936897412,-0.0021643483276651844,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.9824103536672255,-0.9281167218895221,-0.7867405903651343,-0.9830527739320666,2.0,2,Treino
1.131506009244576,-0.6537767287033251,-1.1963083531184926,-0.05527186137452195,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.4947476317110386,1.002091626588616,-0.8962941095852323,-0.8223669629123768,-1.0547677918726792,2.0,2,Treino
1.1289202841046124,-0.6560353395394891,-1.2043572058890895,-0.05527186137452195,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,1.002091626588616,-0.8185186324261111,-0.8341782648213921,-1.1303752046330944,2.0,2,Treino
1.126334558964649,-0.658293950375653,-1.1652098226489445,-0.05527186137452195,-0.002469071582587093,0.0024156097597914875,0.821466070166246,1.4947476317110386,0.018027980519067323,-0.7452184838219317,-0.8278978684705183,-1.2089363046399255,2.0,2,Treino
1.1185773835447583,-0.6650697828841449,-1.170697798614159,-0.05527186137452195,-0.002469071582587093,-0.16898972276941088,0.821466070166246,1.5082584490449589,0.018027980519067323,-0.6887186006320314,-0.8107492730673602,-1.2553953786312546,2.0,2,Treino
1.1159916584047949,-0.6673283937203088,-1.144721468368003,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.018027980519067323,-0.7084584103131468,-0.8012663514600284,-1.2831559466128202,2.0,2,Treino
1.1134059332648314,-0.6695870045564728,-1.1674049237125048,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.018027980519067323,-0.6539798750931383,-0.7819894957816342,-1.2996233342105445,2.0,2,Treino
1.110820208124868,-0.6718456153926368,-1.1996012280201467,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.6332000377715732,-0.7621088775742476,-1.3007586402295481,2.0,2,Treino
1.1082344829849045,-0.6741042262288006,-1.2109429556923976,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.6270164245869662,-0.7448774449147387,-1.2941685867385393,2.0,2,Treino
1.0978915824250506,-0.6831386695734565,-1.211674507176042,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.5750275335289161,-0.7199360317423802,-1.27304530954608,2.0,2,Treino
1.0953058572850871,-0.6853972804096204,-1.278262216854886,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.5597284913397689,-0.6966998883008237,-1.2599857210393894,2.0,2,Treino
1.0927201321451236,-0.6876558912457844,-1.2515538885124586,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.5099474170607073,-0.6674284806701734,-1.2568260518765542,2.0,2,Treino
