DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,BTC_Volatilidade_21d_lag3,Target_Real,Target_Previsto,Split
1.3125067690420198,-0.49567397017184855,0.9870799504609289,0.030983165181325194,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.17888631393148363,-1.362119153101648,0.0,0,Treino
1.3099210439020563,-0.4979325810080125,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9627290807458315,-0.19341924815677305,-1.2893215696642637,0.0,0,Treino
1.3073353187620929,-0.5001911918441765,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.20882640959181914,-1.059043978932693,0.0,0,Treino
1.2995781433422025,-0.5069670243526683,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.22096579667407534,-1.0834977621129136,0.0,0,Treino
1.296992418202239,-0.5092256351888322,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.23208684152817768,-1.0867977453556255,0.0,0,Treino
1.2944066930622755,-0.5114842460249962,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.238718427029407,-1.0623184854464849,0.0,0,Treino
1.291820967922312,-0.5137428568611602,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.24390298131713764,-1.0596511022712194,0.0,0,Treino
1.2892352427823486,-0.5160014676973241,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.2500255347036848,-1.0733329928206685,0.0,0,Treino
1.281478067362458,-0.5227773002058159,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.8840039890602692,-0.2628648602997033,-1.0694220350309973,0.0,0,Treino
1.2788923422224945,-0.5250359110419799,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3956683045956244,1.0808167182741781,-0.2764350329569413,-1.065049535847102,0.0,0,Treino
1.276306617082531,-0.5272945218781439,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.2861166725350086,-1.06487275604158,0.0,0,Treino
1.2737208919425675,-0.5295531327143078,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.29312919539317733,-0.9055056007901972,0.0,0,Treino
1.2633779913827137,-0.5385875760589636,0.9870799504609289,-0.054719501083276,0.821466070166246,1.3844092901506908,1.002091626588616,-0.2991889317015992,-1.1490054567020427,0.0,0,Treino
1.2607922662427502,-0.5408461868951275,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3050232298761146,-1.1120624833612487,0.0,0,Treino
1.2582065411027867,-0.5431047977312915,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3193964963468528,-1.0917588171419843,2.0,0,Treino
1.2556208159628233,-0.5453634085674555,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.34548808529797603,-0.9771552389191325,2.0,0,Treino
1.2530350908228596,-0.5476220194036194,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3677312577189671,-0.9581326487937795,2.0,0,Treino
1.2452779154029692,-0.5543978519121113,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3789746283926184,-0.9567714498709368,0.0,0,Treino
1.2426921902630057,-0.5566564627482752,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3824728581430998,-0.9476333215616765,0.0,0,Treino
1.2401064651230422,-0.5589150735844391,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.37693792004488336,-0.8252663324093915,0.0,0,Treino
1.2375207399830788,-0.5611736844206031,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.36062906393381,-0.8182483106331787,0.0,0,Treino
1.2349350148431153,-0.5634322952567671,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.03770925344045788,-0.3347725691360758,-0.7862043472261478,0.0,0,Treino
1.227177839423225,-0.570208127765259,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.29673364073750946,-0.7928218432870049,0.0,0,Treino
1.2245921142832614,-0.5724667386014228,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.25673493307208467,-0.8726212099779682,0.0,0,Treino
1.222006389143298,-0.5747253494375868,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.233827762165753,-0.8801831237223049,0.0,0,Treino
1.2194206640033343,-0.5769839602737508,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.2229331107937681,-0.8796865538620029,0.0,0,Treino
1.2168349388633708,-0.5792425711099147,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.22203716914685256,-0.8937064154659358,0.0,0,Treino
1.2090777634434804,-0.5860184036184066,-0.002469071582587093,-0.026151945661742258,0.8132582360524244,1.3821574872617042,-0.0016532924023232344,-0.23251982078865935,-0.8944614188958209,0.0,0,Treino
1.206492038303517,-0.5882770144545706,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,-0.0016532924023232344,-0.24770560630605615,-0.904290789820526,0.0,0,Treino
1.2039063131635535,-0.5905356252907344,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,0.018027980519067323,-0.2660866758314063,-0.8601665960578505,0.0,0,Treino
1.20132058802359,-0.5927942361268984,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,0.8840039890602692,-0.28718846293590156,-0.8555447645354827,0.0,0,Treino
1.1987348628836265,-0.5950528469630624,0.9870799504609289,-0.19755727819094462,0.821466070166246,1.5082584490449589,1.1004979911955723,-0.31185374063396715,-0.8551823038026494,0.0,0,Treino
1.1909776874637361,-0.6018286794715543,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.34566104641150375,-0.9472004833774454,0.0,0,Treino
1.1883919623237726,-0.6040872903077182,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.3943305164541935,-0.9580752476885149,0.0,0,Treino
1.185806237183809,-0.6063459011438821,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.44707240204006415,-0.9712799703766284,0.0,0,Treino
1.1832205120438455,-0.6086045119800461,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.49829507823638997,-0.9720315174195645,0.0,0,Treino
