DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.3756733750344932,-0.4365744890887076,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,1.0026773856087272,0.02577267105944022,-0.06881335478057203,-0.0029623984157414905,0.03486403099900255,0.0,0,Treino
1.3653391410279219,-0.4456144694517522,-0.10756334401260961,0.9881749325576151,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.022372902414627,0.013522860156895418,-0.05278140537079004,-0.006436926600072017,0.2156522939697073,0.0,0,Treino
1.3627555825262792,-0.4478744645425134,-0.10756334401260961,0.9683675637651732,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.0026773856087305,0.03508695864506463,-0.03532835509653808,-0.01830761765535116,0.16199453684724516,0.0,0,Treino
1.3601720240246362,-0.45013445963327453,-0.10756334401260961,0.9485601949727314,-0.025163908331441134,0.820723495687608,1.2720207120682876,0.9829818688028341,0.04589785440394956,-0.019045979262287287,-0.023199469021471148,0.05763451640032133,0.0,0,Treino
1.3575884655229935,-0.45239445472403567,-0.32059626989255247,0.9485601949727314,0.0034725242120892223,0.820723495687608,1.2810252065596894,1.0617639360264197,0.03104094227998463,-0.009208258402720293,-0.059943498121080706,0.11082958218509203,0.0,0,Treino
1.349837790018065,-0.45917443999631913,0.15872781333731895,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,-0.0608805219096987,0.020542411285503957,-0.00359098623851263,-0.06745897780877856,-0.007106342542043676,0.0,0,Treino
1.3472542315164222,-0.46143443508708026,-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,0.037597062119786716,0.001981224471309699,-0.0030802573560728083,-0.056381055034639284,-0.15392168012058688,0.0,0,Treino
1.3446706730147795,-0.46369443017784145,-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.017901545313886835,-0.012470484553594107,-0.005772900569388515,-0.022744993727649924,-0.09252232608513661,0.0,0,Treino
1.3420871145131366,-0.4659544252686026,-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.41019126103539366,1.2697695884454367,0.017901545313886835,-0.036237894894524496,-0.013027319772739477,-0.017872407618725276,-0.041864624653773,0.0,0,Treino
1.3395035560114938,-0.4682144203593637,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.06634277850993703,-0.025291133102940868,-0.018299361156128773,-0.09932205084546275,0.0,0,Treino
1.3317528805065655,-0.4749944056316472,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.10300275260585982,-0.042969134058865155,0.00633638995194911,-0.11152853776427477,0.0,0,Treino
1.3291693220049225,-0.4772544007224083,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.1378919128012306,-0.06459848198456482,0.031837236985199205,0.017702713638041996,0.0,0,Treino
1.3265857635032798,-0.4795143958131695,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.14559335006078494,-0.08355462990796492,0.03927205707177566,-0.0678017935660027,0.0,0,Treino
1.324002205001637,-0.48177439090393065,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.15606693342289416,-0.10096709919886951,0.02876425311870231,-0.03768254428030949,0.0,0,Treino
