Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,ATR_Relativo,Dist_SMA_Cruzamento,SMA_50_Slope,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag1,SMA_50_Slope_lag3,Target_Real,Target_Previsto,Split
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.3823257695879623,0.9829818688028271,-0.47633368108735913,-0.35610856065125335,-0.2583797712008597,-0.300967233162907,-0.28728741658156925,-0.2608091821795117,-0.3516376748483787,-0.2177430272782362,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.3823257695879623,1.0026773856087272,-0.5662397448529798,-0.3721740392639146,-0.3508201261842335,-0.29754588581390584,-0.2943130827566403,-0.30426215906655646,-0.25944058246557966,-0.2578365287780321,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,-0.05380034087497145,0.820723495687608,0.9414398992355284,1.3823257695879623,1.0026773856087272,-0.5182469150563505,-0.3821551910003058,-0.4245819712701632,-0.299645420168476,-0.30038416156368164,-0.3317535563079515,-0.3519407460685855,-0.35422968006467764,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,-0.288988314593134,-0.3857330126221653,-0.4702210778385315,-0.3042517494195733,-0.30622951170005175,-0.3573283011396059,-0.42575031483684955,-0.26186408036351005,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,0.1854641449252816,-0.39334440007794713,-0.7426636429028719,-0.34956488970927724,-0.32062968512538426,-0.3734040766913942,-0.47141894976396964,-0.354533305203856,2.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,1.0116552538626482,-0.4279842490136357,-0.7642063907620499,-0.4176955622878029,-0.34677020522702673,-0.38339162570447566,-0.7440377843130869,-0.4284777746743183,2.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,1.4701146396586715,-0.45220922621849236,-0.509680397910559,-0.4240912810066414,-0.36905509927179736,-0.386971740480018,-0.7655944702625369,-0.4742298775179012,2.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,1.6198817264037344,-0.46586360195062587,-0.217785602846442,-0.39350556153026794,-0.3803195260517902,-0.3945880063459109,-0.5109037998922755,-0.7473469736451157,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,1.6326781017521683,-0.46731033870816563,-0.409016272360338,-0.3678444070062492,-0.38382435733899634,-0.4292500571981722,-0.21882014981160547,-0.7689430584437958,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,1.2605034895659768,-0.4690853955090866,-0.336283018097995,-0.32893752235996926,-0.37827906816870444,-0.4534905610562737,-0.41017454496866884,-0.5137868935468808,0.0,0,Treino
