DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,Brent_Retorno_21d_lag2,Target_Real,Target_Previsto,Split
1.0280770036460365,-0.7441211621498831,1.384503900112179,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.28469309372402524,-2.8419724233973245,-2.2651509028475254,0.7486972229916927,-0.29348745905042417,0.826830390511164,2.0,2,Teste
1.025491278506073,-0.7463797729860471,1.364747097314881,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.3064220697011953,-3.0392867321564006,-2.464958800787504,0.6171294861428986,-0.2905164409713639,0.7800679460692374,2.0,2,Teste
1.0229055533661096,-0.748638383822211,1.3424294177122023,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.3104979364963266,-2.8244842862014505,-2.578710782442376,0.32296320161585385,-0.29022191123698565,0.23338459968452943,2.0,2,Teste
1.020319828226146,-0.750896994658375,1.335477892167071,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.32028395169717,-2.601899421240622,-2.621948006128894,0.09567140547418303,-0.2857413411284057,0.08735800836227436,2.0,2,Teste
1.0177341030861824,-0.753155605494539,1.3852354515958234,-0.05527186137452195,-0.9920180936261029,0.6880369398766001,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.33680271576647763,-1.922187614636984,-2.5106788087927026,0.1743445780757011,-0.30748321446777677,-0.5258947008369795,2.0,2,Teste
1.009976927666292,-0.7599314380030308,1.455847587659966,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.3507941962794008,-1.2150166657515156,-2.269912032659269,0.27207067269328467,-0.3115615005177499,-0.7345922877585326,2.0,2,Teste
1.0073912025263285,-0.7621900488391947,1.4979220700599427,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.35266754537692313,-0.7356809675135952,-1.9744382324523833,0.19902988439220493,-0.32135332426579233,-0.6290707826349441,2.0,2,Teste
1.004805477386365,-0.7644486596753587,1.5410943262980135,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.3592835339492241,-0.11011786910517903,-1.6038199569972833,0.02051474774961309,-0.3378818931452088,-0.364559499559649,2.0,2,Teste
1.0022197522464016,-0.7667072705115227,1.5282890490458465,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.38520740482829285,0.3029649745127959,-1.2186821203379814,0.12012981679557326,-0.351881678384139,-0.40954096600808654,2.0,2,Teste
0.9996340271064381,-0.7689658813476866,1.740856562109291,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.3941233662933892,0.41364047387618746,-0.8868220575242635,0.4884229823227548,-0.35375613941909756,-0.6988901439023627,2.0,2,Teste
0.9918768516865476,-0.7757417138561784,1.717806884410339,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.39026847811992504,0.7904800179867316,-0.5404682203415115,0.34306574181847527,-0.360376054950544,-0.66741097033245,2.0,2,Teste
