DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
1.0927201321451236,-0.6876558912457844,-1.2515538885124586,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,2.0,2,Treino
1.0901344070051602,-0.6899145020819484,-1.273505792373316,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,2.0,2,Treino
1.0823772315852696,-0.6966903345904402,-1.2581396383157668,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,0.0,0,Treino
1.079791506445306,-0.6989489454266041,-1.2760666691786984,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4947476317110386,0.018027980519067323,0.0,0,Treino
1.0772057813053426,-0.7012075562627681,-1.2160651559157898,-0.10837937442137871,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4947476317110386,0.03770925344045788,0.0,0,Treino
1.0746200561653791,-0.7034661670989321,-1.223016234848293,-0.10837937442137871,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4947476317110386,0.03770925344045788,2.0,0,Treino
1.0720343310254157,-0.705724777935096,-1.1469165694315633,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,2.0,0,Treino
1.0642771556055253,-0.7125006104435878,-1.1652098226489445,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,0.0,0,Treino
1.0616914304655618,-0.7147592212797518,-1.1948448035385766,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,2.0,0,Treino
1.0591057053255983,-0.7170178321159157,-1.170697798614159,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,2.0,2,Treino
1.0565199801856349,-0.7192764429520797,-1.0894754863614098,-0.10837937442137871,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,0.0,0,Treino
1.0539342550456714,-0.7215350537882437,-1.1180131400255755,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,0.0,2,Treino
1.0461770796257808,-0.7283108862967355,-1.169234249034243,-0.10837937442137886,-0.002469071582587093,-0.08328705650480975,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
1.0435913544858173,-0.7305694971328994,-1.187161726509802,-0.10837937442137886,-0.002469071582587093,0.08811827602439261,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
1.0410056293458538,-0.7328281079690634,-1.229601984651601,-0.10837937442137878,-0.002469071582587093,-0.2261248336124783,0.4110743644751588,1.5105102519339455,0.03770925344045788,2.0,2,Treino
1.0384199042058904,-0.7350867188052274,-1.2343584091331712,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
1.035834179065927,-0.7373453296413913,-1.1505752200750394,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
1.0280770036460365,-0.7441211621498831,-1.1469165694315633,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
1.025491278506073,-0.7463797729860471,-1.1150860408657435,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,0,Treino
1.0229055533661096,-0.748638383822211,-1.1070371880951466,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,0,Treino
1.020319828226146,-0.750896994658375,-1.1227695645071456,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,0,Treino
1.0177341030861824,-0.753155605494539,-1.0803288597527192,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,0,Treino
1.009976927666292,-0.7599314380030308,-1.0488645535413488,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
1.0073912025263285,-0.7621900488391947,-1.0455716786396947,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
1.004805477386365,-0.7644486596753587,-0.9932532424055608,-0.10837937442137886,-0.002469071582587093,-0.08328705650480975,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
1.0022197522464016,-0.7667072705115227,-0.9647155887413951,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
0.9996340271064381,-0.7689658813476866,-0.9804479651533939,-0.10837937442137886,-0.002469071582587093,-0.08328705650480975,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,0,Treino
0.9918768516865476,-0.7757417138561784,-1.018131798813623,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4969994346000253,0.03770925344045788,2.0,2,Treino
