Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Target_Real,Target_Previsto,Split
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.5083886924675913,2.0,2,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.494881950730488,2.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.4971330743533389,0.0,0,Treino
